g_force_x, g_force_y, g_force_z
-0.9156632, -0.19742006, 0.34630072
-0.97694725, -0.1327516, 0.46856394
-1.0286576, -0.10348163, 0.46392953
-0.97520936, -0.14278269, 0.38508347
-0.90297955, -0.1705892, 0.36630186
-0.86492854, -0.19180995, 0.35996002
-0.90273565, -0.20476802, 0.34041622
-0.9588669, -0.21623214, 0.35581344
-0.9613061, -0.26333854, 0.34410545
-0.9825573, -0.2779735, 0.37069237
-1.0752761, -0.23281842, 0.4236528
-1.0803983, -0.17668712, 0.3726437
-1.0006071, -0.14327055, 0.39654753
-0.9071261, -0.16595478, 0.46612474
-0.8427016, -0.23574546, 0.371668
-0.8580684, -0.27968094, 0.28821802
-0.9430123, -0.2657777, 0.31821978
-1.0142665, -0.25797233, 0.30748743
-1.0401521, -0.26772904, 0.2464778
-1.0220717, -0.27163166, 0.24989265
-0.9737459, -0.25772843, 0.31382927
-0.9122484, -0.23842853, 0.31187794
-0.86809945, -0.23745283, 0.2728208
-0.8834662, -0.2660216, 0.28553495
-0.88932014, -0.3294704, 0.25842968
-0.9127362, -0.3775525, 0.20229837
-0.9471589, -0.3660579, 0.20376189
-1.0079247, -0.30895096, 0.2728208
-1.0047537, -0.25626493, 0.2681864
-0.926426, -0.23818462, 0.21010372
-0.83318883, -0.2420873, 0.21010372
-0.8183099, -0.29016936, 0.2262022
-0.8990769, -0.35703298, 0.17522365
-0.98036206, -0.41487175, 0.09637758
-0.9923139, -0.45466065, 0.05219816
-0.95154935, -0.42734197, 0.11174433
-0.9200841, -0.32239684, 0.23111105
-0.9359388, -0.22135437, 0.31504887
-0.97670335, -0.19327347, 0.34114796
-0.95106155, -0.24477036, 0.2550149
-0.94106096, -0.32020158, 0.20766456
-1.0184131, -0.35117897, 0.2994382
-1.0950639, -0.33678794, 0.33675745
-1.0557628, -0.33410487, 0.25379527
-1.0323163, -0.28285187, 0.26574722
-1.0442986, -0.1983957, 0.30016994
-1.0340543, -0.14766106, 0.31529278
-0.95984256, -0.17010137, 0.39849883
-0.91712666, -0.24940477, 0.3916692
-0.9461832, -0.33459267, 0.21132328
-1.0723492, -0.324836, 0.09710932
-1.1904658, -0.256021, 0.14616705
-1.2202542, -0.18888296, 0.25696623
-1.138725, -0.17229661, 0.34114796
-0.9715506, -0.2276962, 0.35191077
-0.86148316, -0.2657777, 0.33992836
-0.87712437, -0.28455925, 0.36630186
-0.9415488, -0.28968152, 0.34163576
-0.98816746, -0.26309463, 0.3240738
-1.0389326, -0.22306179, 0.38508347
-1.0830815, -0.17888236, 0.43999523
-1.0769836, -0.13958131, 0.41999403
-0.99938756, -0.13641037, 0.33212304
-0.9059065, -0.15400289, 0.26696676
-0.90102816, -0.14644144, 0.28821802
-0.96398914, -0.1676622, 0.29041332
-1.001339, -0.24159943, 0.20034704
-1.0120713, -0.30090168, 0.13104422
-1.0914052, -0.2865106, 0.17546757
-1.178026, -0.24330686, 0.22010428
-1.1980273, -0.21037811, 0.28087005
-1.1963198, -0.15644205, 0.41779873
-1.1704646, -0.1117748, 0.5149386
-1.0745444, -0.09665192, 0.506615
-0.9739898, -0.11640921, 0.4807598
-0.95350075, -0.14205095, 0.51124936
-1.0547872, -0.1574177, 0.5449403
-1.1865631, -0.17619929, 0.4419465
-1.2544025, -0.21232945, 0.27818698
-1.2695558, -0.21159767, 0.26428372
-1.2671165, -0.16449127, 0.38386387
-1.2609882, -0.14888062, 0.41462788
-1.2456214, -0.18205331, 0.3992611
-1.1765625, -0.21598817, 0.3638627
-1.0994544, -0.22940363, 0.34654462
-1.1204312, -0.16912572, 0.44462964
-1.1887584, -0.08860276, 0.519573
-1.1392128, -0.0790595, 0.45685592
-1.0660073, -0.109823465, 0.44511744
-1.112626, -0.1295807, 0.528354
-1.2144, -0.14031304, 0.4524349
-1.271751, -0.18278505, 0.3172441
-1.2261081, -0.2542831, 0.3062679
-1.1160407, -0.31163403, 0.35166687
-1.0503967, -0.28455925, 0.36459443
-1.037713, -0.22379352, 0.34727636
-0.9959727, -0.20062143, 0.33139127
-1.027438, -0.20354846, 0.411213
-1.1289682, -0.21306118, 0.434629
-1.1360419, -0.24623384, 0.3255373
-1.0764958, -0.2508683, 0.32163462
-1.037957, -0.20647544, 0.4766132
-1.0833254, -0.16156428, 0.53713495
-1.1670498, -0.14327055, 0.42999458
-1.1467742, -0.16815004, 0.28943762
-1.0123152, -0.23428194, 0.32261026
-0.95618385, -0.291145, 0.5244513
-0.9593547, -0.33898318, 0.4480444
-0.9830451, -0.35874042, 0.25721014
-1.0074369, -0.3221529, 0.32139072
-1.046494, -0.27504653, 0.5027123
-1.075764, -0.2613872, 0.5271344
-1.1148211, -0.25281963, 0.5183534
-1.1265291, -0.25477093, 0.5317688
-1.0591776, -0.27870527, 0.43218988
-1.0850328, -0.23598938, 0.3611796
-1.1719282, -0.1796141, 0.40048063
-1.1226264, -0.20671935, 0.4351168
-1.0015829, -0.27846137, 0.52274394
-0.9500859, -0.3101705, 0.5627462
-0.9071261, -0.31212184, 0.4419465
-0.923499, -0.28431535, 0.3931327
-0.98182553, -0.23720893, 0.4217014
-1.0054855, -0.24306294, 0.39630362
-0.99914366, -0.2848032, 0.42267713
-0.9979241, -0.30334085, 0.47368616
-0.97792286, -0.28699845, 0.4675883
-0.97694725, -0.273583, 0.4939313
-0.9688674, -0.26699725, 0.49466303
-0.9349631, -0.2606554, 0.4612464
-0.9124923, -0.24501428, 0.50881016
-0.920328, -0.24135552, 0.5246952
-0.95398855, -0.2611433, 0.42048183
-1.004022, -0.2921207, 0.31504887
-1.0677148, -0.2977308, 0.33505002
-1.0608851, -0.2791931, 0.4243845
-1.024511, -0.25477093, 0.48466247
-1.0374691, -0.2274523, 0.44316608
-1.0623485, -0.19940187, 0.36581403
-0.99255794, -0.20525588, 0.3492277
-0.9198402, -0.21623214, 0.43828773
-0.90346736, -0.22550096, 0.49466303
-0.92764556, -0.2660216, 0.43755603
-0.9676479, -0.28870583, 0.36557013
-1.0506406, -0.24428254, 0.42267713
-1.120919, -0.17815064, 0.5554288
-1.0940882, -0.18376069, 0.5446964
-1.0145104, -0.22867185, 0.4443857
-0.97670335, -0.22574486, 0.44755656
-0.9871917, -0.2001336, 0.49588257
-0.958623, -0.22989145, 0.43755603
-0.9415488, -0.2791931, 0.3814247
-0.9988997, -0.28870583, 0.39435223
-1.0970153, -0.2650459, 0.39215705
-1.1524148, -0.21013421, 0.395328
-1.1057962, -0.14766106, 0.44097087
-0.9869478, -0.14229485, 0.46149033
-0.9110287, -0.18205331, 0.43218988
-0.9559399, -0.19424911, 0.37093627
-1.0240232, -0.20647544, 0.3550817
-1.0362494, -0.2423312, 0.42121357
-1.0035341, -0.26553378, 0.45145923
-1.004022, -0.2455021, 0.42487234
-1.0823498, -0.18717554, 0.49344346
-1.178026, -0.15180764, 0.5671367
-1.1521708, -0.19668826, 0.45807546
-1.0360055, -0.27748567, 0.32602513
-1.0169495, -0.28163227, 0.3809369
-1.0167056, -0.2616311, 0.44975185
-0.9366705, -0.28431535, 0.3680093
-0.90054035, -0.27114382, 0.3335865
-1.0035341, -0.20281668, 0.4397513
-1.0779592, -0.18863906, 0.3992611
-1.1384811, -0.22794011, 0.31041446
-1.1199434, -0.28821802, 0.2555027
-1.0079247, -0.36971667, 0.19180995
-0.8973694, -0.38926047, 0.16592431
-0.88785666, -0.3109023, 0.20888412
-0.89395463, -0.23891635, 0.25623444
-0.9129801, -0.21062203, 0.30407262
-0.9444758, -0.19891405, 0.29041332
-0.93081653, -0.2054998, 0.26160064
-0.9046869, -0.23574546, 0.34163576
-0.9476468, -0.29748684, 0.3802051
-1.012559, -0.35971606, 0.2564784
-1.087472, -0.348252, 0.16763173
-1.1748551, -0.2650459, 0.30309692
-1.1909536, -0.18668772, 0.5242074
-1.0965273, -0.18180935, 0.5203047
-0.9354509, -0.2650459, 0.3062679
-0.85245824, -0.35069117, 0.10174373
-0.9581351, -0.35117897, 0.17619929
-1.1228703, -0.26553378, 0.434629
-1.1057962, -0.26333854, 0.47051522
-0.9727701, -0.35678908, 0.35459384
-0.9791424, -0.35874042, 0.33065954
-1.109455, -0.28187618, 0.30748743
-1.1624154, -0.23257452, 0.22400695
-1.138969, -0.21062203, 0.25257573
-1.0679587, -0.21184163, 0.3814247
-0.9713067, -0.25967976, 0.34215412
-0.9815816, -0.3023652, 0.20400581
-1.0501527, -0.28260794, 0.14031304
-1.1023813, -0.23940417, 0.21961646
-1.1624154, -0.22940363, 0.32943997
-1.184124, -0.27260736, 0.26160064
-1.1360419, -0.29529157, 0.1852242
-1.0660073, -0.29187676, 0.2740404
-1.006705, -0.29041326, 0.32139072
-0.9854843, -0.26675335, 0.29602337
-0.99328965, -0.23696502, 0.39288875
-1.0062172, -0.23501368, 0.49807787
-0.95374465, -0.25233176, 0.39069358
-0.92496246, -0.20915851, 0.28355312
-1.0267062, -0.12860507, 0.38313213
-1.1301879, -0.10226203, 0.42804328
-1.0999422, -0.17376013, 0.21790904
-0.97545326, -0.28431535, 0.062960975
-0.92666996, -0.3319096, 0.13811779
-0.9947531, -0.28870583, 0.1896147
-1.0450305, -0.24037987, 0.12689763
-0.9781668, -0.2320867, 0.10881735
-0.9117605, -0.23184279, 0.19424915
-0.96398914, -0.18741944, 0.2816018
-1.0340543, -0.15473463, 0.31163403
-0.96716005, -0.19891405, 0.3111462
-0.8588001, -0.2567528, 0.33407438
-0.8575805, -0.28187618, 0.34139186
-0.92666996, -0.29187676, 0.26696676
-1.0035341, -0.279437, 0.20181055
-1.0210961, -0.26821685, 0.29895034
-1.0672269, -0.23013535, 0.48173544
-1.1311636, -0.22306179, 0.42267713
-1.07552, -0.2738269, 0.17717499
-0.96276957, -0.27553433, 0.1393374
-0.9720384, -0.21379292, 0.37337545
-1.0367373, -0.1793702, 0.40804207
-1.0035341, -0.22891575, 0.21498205
-0.973502, -0.25330746, 0.18985866
-1.0252427, -0.21867129, 0.27477214
-1.0845449, -0.1864438, 0.20668887
-1.0825937, -0.16571087, 0.1615338
-1.040396, -0.16375953, 0.30114558
-0.98767954, -0.20110929, 0.34139186
-1.0091442, -0.24403858, 0.2127868
-1.0740565, -0.24452646, 0.13665433
-1.0979909, -0.21720777, 0.20888412
-1.037713, -0.22476922, 0.33309868
-0.9867039, -0.27529043, 0.36898494
-0.99914366, -0.2923646, 0.34264195
-1.0682026, -0.24086769, 0.3506912
-1.129944, -0.18498029, 0.39020565
-1.1401885, -0.17912628, 0.37800986
-1.1175042, -0.19473693, 0.35093513
-1.1218947, -0.19034643, 0.38288823
-1.1187238, -0.17327227, 0.41365212
-1.0982348, -0.18790728, 0.36166745
-1.0440547, -0.2420873, 0.2818457
-1.0655195, -0.27065602, 0.29260856
-1.132627, -0.27041212, 0.31968328
-1.1423837, -0.2738269, 0.29187676
-1.10043, -0.25208786, 0.2967551
-1.0799105, -0.1864438, 0.3626431
-1.0909173, -0.1293368, 0.4192623
-1.0735687, -0.15888122, 0.399505
-1.0252427, -0.23037927, 0.3374892
-0.9854843, -0.2745587, 0.3162684
-0.9608183, -0.2789492, 0.3123658
-0.97792286, -0.25281963, 0.3304156
-1.0416157, -0.21696386, 0.38752264
-1.0499088, -0.23306234, 0.3767903
-0.9857282, -0.28016874, 0.3035848
-0.9635013, -0.26870468, 0.33822098
-0.9784107, -0.2464778, 0.4038955
-0.9940214, -0.26285067, 0.34139186
-1.0049976, -0.25967976, 0.24086769
-0.9967045, -0.22306179, 0.21790904
-0.96228176, -0.17717494, 0.35239857
-0.95398855, -0.13592255, 0.49295554
-0.946915, -0.1805898, 0.4263358
-0.91639495, -0.2730952, 0.29699907
-0.8995647, -0.3353244, 0.2930964
-0.9500859, -0.36996058, 0.33529395
-1.0479574, -0.34898373, 0.30212128
-1.1323831, -0.27138776, 0.27208906
-1.1057962, -0.21062203, 0.27111337
-1.0369812, -0.15546636, 0.36191136
-1.0623485, -0.07954732, 0.5207926
-1.0603973, -0.082230344, 0.47758886
-0.9784107, -0.15619814, 0.2891937
-0.90785784, -0.19790788, 0.28529102
-0.90737003, -0.2045241, 0.35581344
-0.94471973, -0.21671996, 0.22794011
-1.0074369, -0.20940243, 0.085157424
-1.0586897, -0.20428018, 0.14031304
-1.1084794, -0.21964693, 0.28846198
-1.0852767, -0.24672171, 0.2967551
-0.96642834, -0.28992543, 0.28452882
-0.8678554, -0.2977308, 0.35971612
-0.910297, -0.23989205, 0.41609135
-0.9986558, -0.14595363, 0.38069296
-1.0560068, -0.07418118, 0.35215467
-1.0430791, -0.072961524, 0.4219453
-0.9845087, -0.14055696, 0.5073467
-0.95325685, -0.23159887, 0.44097087
-0.97301406, -0.29968208, 0.26257628
-1.0159739, -0.29016936, 0.21668947
-1.0623485, -0.22940363, 0.29651117
-1.1055523, -0.20062143, 0.27647954
-1.1216508, -0.21501252, 0.19424915
-1.0940882, -0.20671935, 0.1730284
-1.0452744, -0.17473578, 0.22034824
-0.98987484, -0.1337273, 0.23135497
-0.935207, -0.10250594, 0.22522657
-0.8959059, -0.09689584, 0.25745404
-0.9105409, -0.13177596, 0.29553553
-0.96594054, -0.18302895, 0.2567223
-0.99085045, -0.23037927, 0.18473639
-1.0118273, -0.2542831, 0.2508683
-1.0452744, -0.26260674, 0.3536182
-1.049421, -0.26358244, 0.3445933
-0.9947531, -0.24696562, 0.33139127
-0.95130545, -0.18790728, 0.4129204
-0.955452, -0.12226323, 0.46417344
-0.9593547, -0.12445848, 0.38825434
-0.99011874, -0.14936844, 0.32261026
-1.0513723, -0.14839278, 0.34163576
-1.1118941, -0.119092286, 0.3536182
-1.1529026, -0.09640801, 0.2994382
-1.1336026, -0.082474254, 0.19912748
-1.0318285, -0.09665192, 0.1205558
-0.8717581, -0.16083255, 0.09686541
-0.7790088, -0.22696446, 0.10540249
-0.8146512, -0.2779735, 0.120067984
-0.9327678, -0.29992604, 0.14445964
-1.0679587, -0.25135612, 0.17034528
-1.1084794, -0.16815004, 0.18400465
-0.99963146, -0.11275045, 0.27062553
-0.9215477, -0.046618536, 0.45097142
-0.92666996, -0.056375176, 0.4478005
-0.9185901, -0.15497853, 0.25599054
-0.92740166, -0.24452646, 0.15909465
-0.95057374, -0.31385973, 0.17083316
-0.9605744, -0.33678794, 0.13128814
-0.98816746, -0.29553553, 0.10271942
-1.0037781, -0.19595654, 0.15006974
-0.9857282, -0.120067984, 0.20985982
-0.9715506, -0.09640801, 0.21425031
-0.9495981, -0.11128698, 0.13177596
-0.8978572, -0.16034468, 0.10028026
-0.9361827, -0.18595594, 0.19034648
-1.033048, -0.18863906, 0.13909349
-1.087472, -0.18302895, 0.012195851
-1.0806423, -0.12811719, 0.09515798
-1.0306089, -0.088114835, 0.26428372
-0.98621607, -0.11811664, 0.29187676
-0.97963035, -0.18351677, 0.24452646
-0.9327678, -0.25379527, 0.12616591
-0.9334995, -0.2601676, 0.09637758
-1.0830815, -0.19229777, 0.2601371
-1.2373283, -0.1454658, 0.33919662
-1.252695, -0.13689819, 0.2506244
-1.1338465, -0.13128814, 0.22595829
-1.0242671, -0.100554645, 0.3243177
-1.0306089, -0.06491226, 0.30578005
-1.0879598, -0.077108115, 0.17985806
-1.0511284, -0.13665429, 0.1012559
-0.9227673, -0.23428194, 0.12299496
-0.8849296, -0.3111462, 0.15885073
-0.995241, -0.31163403, 0.12543413
-1.0970153, -0.2540392, 0.044148896
-1.1131138, -0.1883951, 0.062717065
-1.0835693, -0.11689704, 0.23574546
-1.0445427, -0.054179974, 0.329196
-0.9705749, -0.07662029, 0.269406
-0.913224, -0.15790552, 0.2227874
-0.93740225, -0.2057437, 0.19107822
-1.0003632, -0.2355015, 0.1337273
-1.0784471, -0.21306118, 0.1612899
-1.0635681, -0.1883951, 0.1896147
-0.94911027, -0.20159712, 0.19620045
-0.9232551, -0.2001336, 0.24891695
-0.9891431, -0.17766276, 0.23940423
-1.0020707, -0.1754675, 0.17839454
-0.9332556, -0.20476802, 0.1952248
-0.9213037, -0.23403804, 0.2464778
-0.99255794, -0.2235496, 0.2274218
-1.049421, -0.18254113, 0.22229958
-1.0394204, -0.12860507, 0.26794246
-0.9617939, -0.123482786, 0.26233235
-0.9356948, -0.15058804, 0.25769794
-0.9478907, -0.19424911, 0.22915971
-0.9435002, -0.2567528, 0.16202162
-0.9337435, -0.29870644, 0.15763113
-0.9635013, -0.28407142, 0.1996153
-1.0335665, -0.21281728, 0.22351913
-1.0350299, -0.17888236, 0.21644557
-1.0106077, -0.17741884, 0.24867305
-1.0686904, -0.13860562, 0.28038222
-1.1550978, -0.108847775, 0.2601371
-1.0972592, -0.14156313, 0.21351853
-0.94081706, -0.21184163, 0.20254229
-0.8187977, -0.25894803, 0.20449363
-0.8600197, -0.26821685, 0.19595654
-0.9923139, -0.23964809, 0.1383617
-1.1133577, -0.18278505, 0.13397121
-1.1423837, -0.15131977, 0.25233182
-1.0867403, -0.18132153, 0.32724473
-1.04064, -0.20598762, 0.28233358
-1.0118273, -0.18498029, 0.27623564
-0.9852404, -0.15961294, 0.31748804
-0.95642775, -0.16522305, 0.27843088
-0.9413049, -0.17912628, 0.22205561
-0.9605744, -0.1952248, 0.26501548
-0.9503298, -0.24379468, 0.28355312
-0.9681357, -0.28724235, 0.22376305
-1.0823498, -0.24086769, 0.24330686
-1.175343, -0.1674183, 0.29260856
-1.1201873, -0.14055696, 0.28404096
-0.96496487, -0.16936964, 0.2789187
-0.8727339, -0.17010137, 0.27647954
-0.8951742, -0.14668536, 0.22693399
-0.92740166, -0.1205558, 0.17863846
-0.92935294, -0.09738375, 0.20644496
-0.9068821, -0.11836056, 0.2452582
-0.95130545, -0.15912512, 0.23550156
-1.0328041, -0.1893708, 0.16958307
-1.0269502, -0.23428194, 0.09027966
-0.9762155, -0.25038043, 0.1249463
-0.9717945, -0.21403688, 0.21888472
-0.98621607, -0.17424795, 0.2286719
-0.9945092, -0.13665429, 0.21327463
-1.043567, -0.085187905, 0.24330686
-1.0823498, -0.044911157, 0.23111105
-1.0950639, -0.035398424, 0.2274218
-1.0020707, -0.081498615, 0.23257457
-0.8580684, -0.1664426, 0.17007089
-0.7782771, -0.23452586, 0.12201932
-0.8470921, -0.24842909, 0.1537285
-0.9347192, -0.24281903, 0.12616591
-0.92935294, -0.26285067, 0.0602779
-0.92715776, -0.24818517, 0.19107822
-0.9857282, -0.19668826, 0.33651355
-1.0037781, -0.14912452, 0.2887059
-0.95423245, -0.113970056, 0.22327523
-0.90151596, -0.06393662, 0.2598932
-0.89249104, -0.03832536, 0.28135788
-0.88834447, -0.07515682, 0.2225435
-0.9046869, -0.12567803, 0.14689879
-0.8673676, -0.19180995, 0.073449396
-0.82587135, -0.24281903, 0.07515682
-0.85318995, -0.24330686, 0.11028081
-0.94081706, -0.20818287, 0.11198824
-1.0057294, -0.15253937, 0.15494806
-0.9683796, -0.12519021, 0.2171773
-0.8832222, -0.14692926, 0.20668887
-0.9093213, -0.14006914, 0.21693338
-0.96447694, -0.11592139, 0.19790788
-0.9090774, -0.11811664, 0.13811779
-0.85440964, -0.09860331, 0.19034648
-0.88736886, -0.05052121, 0.23940423
-0.90419906, -0.05491171, 0.14128874
-0.8453847, -0.11031129, 0.05759483
-0.80242485, -0.18888296, 0.089304015
-0.829774, -0.264802, 0.06930281
-0.90785784, -0.2835836, 0.041465826
-0.93837786, -0.23916027, 0.078083806
-0.93837786, -0.16132037, 0.15104538
-0.98987484, -0.063692704, 0.24403864
-1.0506406, 0.01195194, 0.25379527
-1.0220717, 0.025855169, 0.16543648
-0.9178584, -0.014391052, 0.15567979
-0.81684643, -0.07076632, 0.21473813
-0.77998453, -0.14522184, 0.13397121
-0.8246518, -0.21964693, 0.0060979254
-0.8773683, -0.2498926, -0.040520657
-0.96252567, -0.20354846, -0.021495147
-1.0364933, -0.14253877, 0.06198533
-1.0747883, -0.09592019, 0.15982638
-1.0271941, -0.07832777, 0.15738721
-0.8961498, -0.08909058, 0.14080092
-0.82855445, -0.06979068, 0.21449423
-0.87468517, -0.037593625, 0.23818462
-0.94032925, -0.037105802, 0.18595599
-0.9413049, -0.07954732, 0.12714155
-0.92715776, -0.12787329, 0.051710337
-0.95423245, -0.13006854, 0.015854567
-1.0174373, -0.10153029, 0.042441517
-1.0601534, -0.07637638, 0.050734647
-1.012559, -0.083937824, 0.050734647
-0.91615105, -0.09421281, 0.08418173
-0.8754169, -0.07808376, 0.09247491
-0.91468745, -0.03149575, 0.09759714
-0.92471856, -0.0139032295, 0.092231
-0.8756608, -0.056619186, 0.046588108
-0.87639254, -0.09860331, 0.06247315
-0.9940214, -0.067595385, 0.10028026
-1.0482013, -0.035642337, 0.046100236
-0.9415488, -0.050033387, 0.020245066
-0.8334328, -0.05515562, 0.048539396
-0.83879894, -0.054179974, 0.0139032295
-0.8773683, -0.06661974, -0.021251237
-0.88956404, -0.07588856, 0.0026830717
-0.91688275, -0.07393727, 0.024147741
-0.9867039, -0.05222859, 0.043904986
-1.0416157, -0.013415407, 0.04731984
-1.0091442, 0.0046344097, 0.022440316
-0.95106155, 0.020732937, 0.09735323
-0.9454515, 0.02853829, 0.10979299
-0.92520636, -0.014391052, -0.00807974
-0.9046869, -0.051496856, -0.028812652
-0.883954, -0.103969455, -0.020275591
-0.90151596, -0.1576616, -0.05637525
-0.9725262, -0.13567863, -0.022470841
-1.0140226, -0.07808376, 0.010244513
-1.0020707, -0.010000553, 0.037075326
-0.9456954, 0.032959215, 0.10710992
-0.8934667, 0.028050467, 0.10223155
-0.8609953, -0.018293727, 0.059058346
-0.87834394, -0.061741415, 0.07735208
-0.93813396, -0.09762766, 0.004878321
-0.9959727, -0.10835995, -0.09543239
-1.0179251, -0.08076688, -0.056131314
-0.97719115, -0.059302207, -0.005884491
-0.9213037, -0.054423887, 4.8782237E-4
-0.87956345, -0.044423334, 0.04512459
-0.8336767, -0.053936064, 0.021952493
-0.81928563, -0.085431814, -0.018568164
-0.88858837, -0.103969455, 0.03805102
-0.97963035, -0.118848376, 0.05195425
-1.012559, -0.12738547, 0.039270576
-1.0047537, -0.09152969, 0.044636767
-0.9940214, -0.03149575, 0.038538843
-0.93813396, 0.013659318, 0.059302256
-0.818066, -0.031007927, 0.103451155
-0.76315427, -0.108603865, 0.099060655
-0.8187977, -0.16912572, 0.06783934
-0.9022477, -0.2001336, -0.0019818149
-0.9942653, -0.17424795, -0.07689473
-1.0452744, -0.11787273, -0.058326587
-1.0596654, -0.05515562, 0.029757846
-1.0413717, -0.020976849, 0.04951509
-0.97743505, -0.0070735216, 0.061253596
-0.8954181, 0.0051222323, 0.09052357
-0.8114803, -2.4391118E-4, 0.011464069
-0.76315427, -0.0070735216, -0.06250365
-0.76778865, -0.02905654, -0.029544411
-0.812212, -0.083937824, -0.044423334
-0.88810056, -0.15010022, -0.07445557
-0.9581351, -0.17741884, -0.075675145
-1.0189009, -0.15400289, -0.05296042
-1.0137786, -0.1249463, 0.044148896
-0.93740225, -0.12592195, 0.11787273
-0.8095289, -0.13323948, 0.103938974
-0.76705694, -0.082230344, 0.13860567
-0.8083093, -0.013415407, 0.16641213
-0.8341645, 0.009756642, 0.06954672
-0.8119681, -0.019513285, 0.010732335
-0.83904284, -0.06637583, 0.0051222323
-0.92691386, -0.108847775, -0.09177365
-0.98011816, -0.11348223, -0.14668538
-0.9486224, -0.07052241, -0.15205155
-0.84831166, -0.021952493, -0.13473347
-0.7384882, 0.002439209, -0.0720164
-0.6857717, -0.019757194, -0.059088822
-0.72068226, -0.055399533, -0.053692155
-0.8378233, -0.051496856, 0.033904433
-0.93862176, -0.04076457, 0.052685983
-0.9356948, -0.056131266, 0.016342439
-0.86273324, -0.054667797, 0.058326565
-0.8217247, -0.025855169, 0.05954617
-0.82587135, 0.0063418853, 0.017074171
-0.8244079, 0.018781647, 0.03073349
-0.7787649, -0.022684226, -0.047106404
-0.7577881, -0.085675724, -0.14644147
-0.85099477, -0.08345, -0.11765929
-0.9181023, -0.06613191, -0.13448955
-0.8707825, -0.03613016, -0.18305945
-0.81709033, 0.04125239, -0.12692814
-0.7999857, 0.10421346, -0.09787158
-0.7685205, 0.09201761, -0.105432995
-0.73995167, 0.024147792, -0.090066224
-0.7526658, -0.04393551, -0.116439715
-0.8070898, -0.05759483, -0.10226207
-0.8666359, -0.020489026, -0.034422733
-0.86590415, 0.006829708, -0.021495147
-0.7885216, -0.008780997, -0.02808092
-0.7443422, -0.029300451, -0.037837587
-0.7502267, -0.046130713, -0.052228663
-0.7882777, -0.0458868, -0.017592471
-0.8495313, -0.025611257, -0.024178244
-0.9151753, 0.0029270314, -0.06811373
-0.9127362, 0.040520657, -0.059088822
-0.824164, 0.051253043, -0.065430656
-0.74803144, 0.040520657, -0.105432995
-0.7423909, 0.032715306, -0.101042494
-0.78071624, 0.022684226, -0.14619756
-0.7790088, -0.017805906, -0.19110872
-0.7824237, -0.06905885, -0.17549804
-0.86297715, -0.072473705, -0.20940247
-0.94325626, -0.033690948, -0.17229664
-0.9059065, 0.012683674, -0.065186724
-0.7721792, 0.01926947, -0.03295924
-0.65528214, -0.0056100544, -0.0441794
-0.6474768, -0.030276095, -0.04637465
-0.6994615, -0.07149806, -0.071040735
-0.73312205, -0.11372615, -0.09518848
-0.7841311, -0.11031129, -0.09543239
-0.88127095, -0.05344824, -0.11153089
-0.9124923, 0.008537086, -0.11348223
-0.8358719, 0.034910604, -0.0983594
-0.7370247, 0.031007927, -0.11961064
-0.6906805, 0.020245114, -0.10421339
-0.7187309, 0.030001756, -0.14205098
-0.7099499, 0.010244561, -0.23138544
-0.6852839, -0.027836984, -0.21793956
-0.7158039, -0.041984126, -0.19623098
-0.7590077, -0.04783809, -0.19159654
-0.77974063, -0.031983573, -0.11936672
-0.7624225, -0.014634963, -0.07152856
-0.7428787, -7.3173357E-4, -0.05564349
-0.71995056, 0.008780997, -0.021007326
-0.68064946, -0.0056100544, -0.016860738
-0.6389397, -0.044667244, -0.064942814
-0.6752833, -0.054423887, -0.07030898
-0.72726804, -0.040276747, -0.117171474
-0.72043836, -0.040032834, -0.13644089
-0.69263184, -0.017805906, -0.116439715
-0.70751077, 0.0060979743, -0.16375956
-0.7189748, 0.016098527, -0.20940247
-0.7040959, 0.032471392, -0.23089762
-0.6604044, 0.05808265, -0.25089878
-0.6206154, 0.06881504, -0.19208439
-0.5964677, 0.02609908, -0.1718088
-0.5964677, -0.037593625, -0.24016644
-0.6518673, -0.05735092, -0.22111048
-0.70751077, -0.031251837, -0.17988853
-0.72336537, 0.0031709427, -0.17254056
-0.7087304, 0.030245667, -0.09421281
-0.6608922, 0.029026112, -0.059088822
-0.61159056, 0.010976295, -0.0720164
-0.58012533, -0.0017073783, -0.05198475
-0.59549206, -0.0056100544, -0.080553494
-0.6152493, -0.017805906, -0.1408314
-0.6765028, -2.4391118E-4, -0.1381483
-0.74778754, 0.03369105, -0.16717438
-0.7519341, 0.06954677, -0.18501079
-0.6909244, 0.10006687, -0.1879378
-0.6340614, 0.12397066, -0.27041212
-0.59939474, 0.14717323, -0.27504653
-0.5744847, 0.14226438, -0.2274523
-0.5330189, 0.07857168, -0.2672412
-0.5061576, -0.001219556, -0.26650944
-0.5296041, -0.040276747, -0.24187386
-0.5696064, -0.03808145, -0.26309463
-0.63723224, -0.001219556, -0.15522248
-0.721658, 0.056375273, -0.05418
-0.75412935, 0.08491346, -0.042715907
-0.73068285, 0.10811604, 0.025367348
-0.68406427, 0.1249463, 0.0053661433
-0.60890746, 0.11884842, -0.101042494
-0.5435073, 0.11031134, -0.114945725
-0.51786554, 0.07515682, -0.17058921
-0.51640207, 0.023659969, -0.2674851
-0.55716664, -0.010000553, -0.27504653
-0.6384519, -0.018049818, -0.35194126
-0.69190013, -0.0073174327, -0.37828428
